line1,line2,line3,key,fein,unitid,institutionname
Claude M Kicklighter 1 0,X,DIRECTOR,claude,580566167,140447,Mercer University
Yvette Miller 1 0,X,DIRECTOR,yvette,580566167,140447,Mercer University
Miller Peterson Robinson 1 0,X,DIRECTOR,miller,580566167,140447,Mercer University
W LOUIS Sands 1 0,X,DIRECTOR,louis,580566167,140447,Mercer University
William LSelf 1 0,X,DIRECTOR,william,580566167,140447,Mercer University
James C Elder Jr 1 0,X,DIRECTOR,james,580566167,140447,Mercer University
Raymond M Warren III 1 0,X,DIRECTOR,raymond,580566167,140447,Mercer University
DaVId E LInch 1 0,X,DIRECTOR,david,580566167,140447,Mercer University
Cathy Callaway Adams 1 0,X,DIRECTOR,cathy,580566167,140447,Mercer University
T Michael Crook 1 0,X,DIRECTOR,michael,580566167,140447,Mercer University
Jerry S Wilson Jr 1 0,X,DIRECTOR,jerry,580566167,140447,Mercer University
John W Collier 1 0,X,DIRECTOR,john,580566167,140447,Mercer University
James H Cowart 1 0,X,DIRECTOR,james,580566167,140447,Mercer University
DWIghtJ DaVIs 1 0,X,DIRECTOR,davis,580566167,140447,Mercer University
Linda WIllIs Eydt 1 0,X,DIRECTOR,linda,580566167,140447,Mercer University
W Mansfield Jennings Jr 1 0,X,DIRECTOR,mansfield,580566167,140447,Mercer University
N Dudley Horton Jr 1 0,X,DIRECTOR,dudley,580566167,140447,Mercer University
Jackson P Turner Jr 1 0,X,DIRECTOR,jackson,580566167,140447,Mercer University
Kellie R Appel 1 0,X,DIRECTOR,kellie,580566167,140447,Mercer University
Thomas B Black 1 0,X,DIRECTOR,thomas,580566167,140447,Mercer University
Nancy Grace 1 0,X,DIRECTOR,nancy,580566167,140447,Mercer University
Holly McCorkle Jones 1 0,X,DIRECTOR,holly,580566167,140447,Mercer University
J Curtis LeWIs III 1 0,X,DIRECTOR,curtis,580566167,140447,Mercer University
Carolyn Townsend McAfee 1 0,X,DIRECTOR,carolyn,580566167,140447,Mercer University
Howell LWatkIns II 1 0,X,DIRECTOR,howell,580566167,140447,Mercer University
Dr Spencer B King 111 1 0,X,DIRECTOR,spencer,580566167,140447,Mercer University
Zell B Miller 1 0,X,DIRECTOR,zell,580566167,140447,Mercer University
Hugh P Thompson 1 0,X,DIRECTOR,hugh,580566167,140447,Mercer University
0 Gene Gabbard 1 0,X,DIRECTOR,gene,580566167,140447,Mercer University
James W Thomas Jr 1 0,X,DIRECTOR,james,580566167,140447,Mercer University
Marc Treadwell 1 0,"x 4,543",DIRECTOR,marc,580566167,140447,Mercer University
Heather Darden 1 0,X,DIRECTOR,heather,580566167,140447,Mercer University
AV Elliott 1 0,X,DIRECTOR,elliott,580566167,140447,Mercer University
William J Ireland Jr 1 0,X,DIRECTOR,william,580566167,140447,Mercer University
MALCOLM S BURGESS JR 1 0,X,DIRECTOR,malcolm,580566167,140447,Mercer University
JAMES NETHERTON 55 0,"x 288,093 45,108",EXEC VP OF ADMIN & FINANCE,james,580566167,140447,Mercer University
DAVID SCOTT DAVIS 55 0,"x 275,656 51,696",PROVOST/PROFESSOR,david,580566167,140447,Mercer University
PENNY ELKINS 55 0,"x 239,803 43,309",SR VP FOR ENROLLMENT MGMT/PROF,penny,580566167,140447,Mercer University
RICHARD SWINDLE 55 0,"x 222,392 42,590",SR VP FOR ATLANTA,richard,580566167,140447,Mercer University
WILLIAM SOLOMON IV 55 0,"x 218,799 41,718",SR VP AND GENERAL COUNSEL,william,580566167,140447,Mercer University
JULIA DAVIS 55 0,"x 141,250 16,078",ASSO VP — FINANCE & TREASURER,julia,580566167,140447,Mercer University
ASSO VP — FINANCE & TREASURER,JOHN PATTERSON 55 0,"x 198,512 42,269",asso,580566167,140447,Mercer University
JOHN PATTERSON 55 0,"x 198,512 42,269",SR VP FOR UNIV ADVANCEMENT,john,580566167,140447,Mercer University
WILLIAM BINA 55 0,"x 363,862 44,557",DEAN,william,580566167,140447,Mercer University
DAVID BARWICK 55 0,"x 235,940 70,642","EXECUTIVE DIRECTOR, MERC",david,580566167,140447,Mercer University
LARRY BRUMLEY 55 0,"X 211,714 40,344",SR VP FOR MKTG & COMMUNICATION,larry,580566167,140447,Mercer University
HEWITI' MATTHEWS 55 0,"x 273,654 47,763",DEAN/SR VP FOR HEALTH SCIENCES,matthews,580566167,140447,Mercer University
Lake Lambert 1 0,"x 149,206 37,197",Dean Coll Lib Arts,lake,580566167,140447,Mercer University
Dean Coll Lib Arts,JOHN HAWKINS 55 0,"x 1,104,860 27,958",coll,580566167,140447,Mercer University
JOHN HAWKINS 55 0,"x 1,104,860 27,958",ASSOCIATE PROFESSOR,john,580566167,140447,Mercer University
JOHN HUDSON 55 0,"x 558,526 39,215",PROFESSOR,john,580566167,140447,Mercer University
AHMED SHAH 55 0,"x 473,343 33,870",ASSOCIATE PROFESSOR,ahmed,580566167,140447,Mercer University
