line1,line2,line3,key,fein,unitid,institutionname
DEAN BOB 1 00,X 0 0 0,TRUSTEE,bob,756001300,224226,Dallas Baptist University
DELKUS PETE 1 00,X 0 0 0,TRUSTEE,pete,756001300,224226,Dallas Baptist University
DOTY SANDRA 1 00,X 0 0 0,TRUSTEE,doty,756001300,224226,Dallas Baptist University
DURHAM JOHN 1 00,X 0 0 0,TRUSTEE,durham,756001300,224226,Dallas Baptist University
FORD NITA 1 00,X 0 0 0,TRUSTEE,ford,756001300,224226,Dallas Baptist University
FRAZIER CHARLIE 1 00,X 0 0 0,TRUSTEE,frazier,756001300,224226,Dallas Baptist University
GRIFFIN MICHAEL 1 00,X 0 0 0,TRUSTEE,griffin,756001300,224226,Dallas Baptist University
HARRIS RON 1 00,X 0 0 0,TRUSTEE,harris,756001300,224226,Dallas Baptist University
JONES ANITA 1 00,X 0 0 0,TRUSTEE,jones,756001300,224226,Dallas Baptist University
KU CHARLES 1 00,X 0 0 0,TRUSTEE,ku,756001300,224226,Dallas Baptist University
LEPPERT LAURA 1 00,X 0 0 0,TRUSTEE,leppert,756001300,224226,Dallas Baptist University
NATION JIM 1 00,X 0 0 0,TRUSTEE,nation,756001300,224226,Dallas Baptist University
PINSON BOBBIE 1 00,X 0 0 0,TRUSTEE,pinson,756001300,224226,Dallas Baptist University
PURUSHOTHAM SANJAY 1 00,X 0 0 0,TRUSTEE,sanjay,756001300,224226,Dallas Baptist University
RENFROW DOROTHY 1 00,X 0 0 0,TRUSTEE,renfrow,756001300,224226,Dallas Baptist University
RIOS LUDWINGK 1 00,X 0 0 0,TRUSTEE,rios,756001300,224226,Dallas Baptist University
ROBERTS SETH 1 00,X 0 0 0,TRUSTEE,roberts,756001300,224226,Dallas Baptist University
SADLER HAROLD 1 00,X 0 0 0,TRUSTEE,sadler,756001300,224226,Dallas Baptist University
SELLARS JOYCE 1 00,X 0 0 0,TRUSTEE,sellars,756001300,224226,Dallas Baptist University
SINGLETON GARY 1 00,X 0 0 0,TRUSTEE,singleton,756001300,224226,Dallas Baptist University
SKAGGS RONALD 1 00,X 0 0 0,TRUSTEE,skaggs,756001300,224226,Dallas Baptist University
SMITH DAVID 1 00,X 0 0 0,TRUSTEE,smith,756001300,224226,Dallas Baptist University
SMITH PATSY 1 00,X 0 0 0,TRUSTEE,smith,756001300,224226,Dallas Baptist University
STEVENSON BUENA 1 00,X 0 0 0,TRUSTEE,stevenson,756001300,224226,Dallas Baptist University
STUART MARY 1 00,X 0 0 0,TRUSTEE,stuart,756001300,224226,Dallas Baptist University
TAYLOR BRENT 1 00,X 0 0 0,TRUSTEE,taylor,756001300,224226,Dallas Baptist University
TREW JOAN 1 00,X 0 0 0,TRUSTEE,trew,756001300,224226,Dallas Baptist University
TURNER JULIE 1 00,X 0 0 0,TRUSTEE,turner,756001300,224226,Dallas Baptist University
WILLIAMS CHERRY 1 00,X 0 0 0,TRUSTEE,williams,756001300,224226,Dallas Baptist University
HEEFNER DANIELJ 40 00,"x 204,234 24,504",HEAD BASEBALL COACH,heefner,756001300,224226,Dallas Baptist University
LEMONS JAMES C 40 00,"x 152,688 14,404",ASSOC PROF OF BIBLICAL STUDIES,lemons,756001300,224226,Dallas Baptist University
MACMILLAN DANIEL 40 00,"x 145,109 21,931",PROFESSOR OF HIGHER EDUCATION,macmillan,756001300,224226,Dallas Baptist University
MALONE DANIEL R 40 00,"x 159,068 23,311",GENERAL COUNSEL,malone,756001300,224226,Dallas Baptist University
PARK JINSOP 40 00,"x 145,781 19,356",PROFESSOR OF FINANCE,park,756001300,224226,Dallas Baptist University
