line1,line2,line3,key,fein,unitid,institutionname
Lawrence D Hokans MD 3 00,"X 0 293,562 30,482",Trustee 37 00,lawrence,560532138,199847,Wake Forest University
AlIce KIrby Horton 3 00,X 0 0 0,Trustee 0 00,alice,560532138,199847,Wake Forest University
Albert R Hunt 3 00,X 0 0 0,Trustee 0 00,albert,560532138,199847,Wake Forest University
Matthew A KIng 4 00,X 0 0 0,CommIttee ChaIr 3 00,matthew,560532138,199847,Wake Forest University
John R Lowden 3 00,X 0 0 0,Trustee 20,john,560532138,199847,Wake Forest University
JamesJ MarIno 3 00,X 0 0 0,Comm VIce ChaIr 2 00,marino,560532138,199847,Wake Forest University
John M McAvoy 3 00,X 0 0 0,Trustee 0 00,john,560532138,199847,Wake Forest University
FrederIck W Eubank II 5 00,X 0 0 0,Comm VIce ChaIr 0 00,frederick,560532138,199847,Wake Forest University
Kenneth D MIller 3 00,X 0 0 0,Trustee 20,kenneth,560532138,199847,Wake Forest University
Wade W Murphy 3 00,X 0 0 0,Trustee 0 00,wade,560532138,199847,Wake Forest University
L Steven Nelson 3 00,X 0 0 0,Trustee 0 00,steven,560532138,199847,Wake Forest University
Ogden PhIpps II 3 00,X 0 0 0,Trustee 0 00,ogden,560532138,199847,Wake Forest University
MIchael G Queen 3 00,X 0 0 0,Comm VIce ChaIr 0 00,michael,560532138,199847,Wake Forest University
Gerald F Roach 4 00,X 0 0 0,CommIttee ChaIr 5 20,gerald,560532138,199847,Wake Forest University
Harold O Rosser 4 00,X 0 0 0,CommIttee ChaIr 20,harold,560532138,199847,Wake Forest University
Deborah K RubIn 3 00,X 0 0 0,CommIttee ChaIr 0 00,deborah,560532138,199847,Wake Forest University
Andrew J SchIndler 3 00,X 0 0 0,Trustee 6 00,andrew,560532138,199847,Wake Forest University
MItesh B Shah 6 00,X 0 0 0,Board VIceChaIr 2 20,shah,560532138,199847,Wake Forest University
JanIce K Story 3 00,X 0 0 0,Comm VIce ChaIr 0 00,janice,560532138,199847,Wake Forest University
Lloyd P Tate Jr 3 00,X 0 0 0,Trustee 1 00,lloyd,560532138,199847,Wake Forest University
Cathy Wall Thomas MD 3 00,X 0 0 0,Trustee 0 00,cathy,560532138,199847,Wake Forest University
DaVId IWahrhaftIg 5 00,X 0 0 0,CommIttee ChaIr 20,david,560532138,199847,Wake Forest University
AdelaIde A SInk 4 00,X 0 0 0,Trustee 1 20,adelaide,560532138,199847,Wake Forest University
BenjamIn C Sutton Jr 3 00,X 0 0 0,Trustee 1 00,benjamin,560532138,199847,Wake Forest University
John M Vann 3 00,X 0 0 0,Trustee 0 00,john,560532138,199847,Wake Forest University
Seth H Waugh 3 00,X 0 0 0,Trustee 0 00,seth,560532138,199847,Wake Forest University
Jay G Sehgal 3 00,"X 4,441 0 0",Trustee 0 00,jay,560532138,199847,Wake Forest University
Nathan 0 Hatch PhD 29 00,"x 1,018,765 0 389,496",PreSIdent 11 00,nathan,560532138,199847,Wake Forest University
J ReId Morgan 19 70,"x 468,408 0 94,436",Sec & Gen Cnsl 20 30,reid,560532138,199847,Wake Forest University
John D McConnell MD 2 00,"x 0 1,019,933 732,938",ExecVP HlthAff 38 00,john,560532138,199847,Wake Forest University
B Hofler MIlam 38 50,"X 453,958 0 143,482",Sr VP & CFO 1 50,hofler,560532138,199847,Wake Forest University
James] Dunn 29 70,"X 696,077 0 113,253",Chf Inv Ofﬁcer 10 30,dunn,560532138,199847,Wake Forest University
AnIta M Conrad 20 00,"X 160,206 0 30,855",Asst Secretary 20 00,anita,560532138,199847,Wake Forest University
Rogan Kersh PhD 40 00,"X 488,852 0 115,702",Provost 0 00,rogan,560532138,199847,Wake Forest University
Jacquelyn S Fetrow PhD 40 00,"X 278,306 0 31,874","Dean, Wake Forest College 0 00",jacquelyn,560532138,199847,Wake Forest University
"Dean, Wake Forest College 0 00",Ronald D Wellman 40 00,"X 731,730 0 307,519",wake,560532138,199847,Wake Forest University
Ronald D Wellman 40 00,"X 731,730 0 307,519",DIrector of AthletIcs 0 00,ronald,560532138,199847,Wake Forest University
Steven S ReInemund 40 00,"X 399,702 0 45,906","Dean, School of Busmess 0 00",steven,560532138,199847,Wake Forest University
Mark A Petersen 40 00,"X 459,162 0 101,443",VP — Advancement 0 00,mark,560532138,199847,Wake Forest University
JIm B Grobe 40 00,"x 2,205,313 0 51,609",Football Coach 0 00,jim,560532138,199847,Wake Forest University
Andrew R Chan 40 00,"X 377,554 0 100,408",VP Career Develop 0 00,andrew,560532138,199847,Wake Forest University
Jeffrey BzdeIIk 40 00,"x 1,392,545 0 50,918",Basketball Coach 0 00,jeffrey,560532138,199847,Wake Forest University
Blake D Morant 40 00,"X 386,378 0 47,972","Dean, Sch of Law 0 00",blake,560532138,199847,Wake Forest University
Ajay Patel PhD 40 00,"X 368,383 0 74,301","Prof, Sch of Busns 0 00",ajay,560532138,199847,Wake Forest University
Mark E Welker PhD 40 00,"X 208,812 0 39,414",Former InterIm Provost 0 00,mark,560532138,199847,Wake Forest University
CraIg 0 Thomas 40 00,"X 224,773 0 80,892",Former Asst Treas 0 00,craig,560532138,199847,Wake Forest University
